date,product_id,sku,quantity_sold,unit_price,total_revenue,hour,promotion_active,promotion_discount,transaction_id
2025-11-29,31,ELE00031,1,260.91,260.91,15,False,0.0,TXN000130927
2025-11-29,31,ELE00031,1,260.91,260.91,13,False,0.0,TXN000130928
2025-11-29,31,ELE00031,1,260.91,260.91,9,False,0.0,TXN000130929
2025-11-29,25,SPO00025,1,161.73,161.73,13,False,0.0,TXN000130930
2025-11-29,25,SPO00025,1,161.73,161.73,19,False,0.0,TXN000130931
2025-11-29,27,HEA00027,1,22.72,22.72,10,False,0.0,TXN000130932
2025-11-30,49,TOY00049,1,64.35,64.35,12,False,0.0,TXN000140933
2025-11-30,49,TOY00049,1,64.35,64.35,15,False,0.0,TXN000140934
2025-11-30,49,TOY00049,1,64.35,64.35,16,False,0.0,TXN000140935
2025-11-30,49,TOY00049,1,64.35,64.35,16,False,0.0,TXN000140936
2025-11-30,38,CLO00038,1,64.58,64.58,14,False,0.0,TXN000140937
2025-11-30,38,CLO00038,1,64.58,64.58,15,False,0.0,TXN000140938
2025-11-30,38,CLO00038,2,64.58,129.16,13,False,0.0,TXN000140939
2025-11-30,38,CLO00038,1,64.58,64.58,9,False,0.0,TXN000140940
2025-11-30,21,HEA00021,1,76.38,76.38,15,False,0.0,TXN000140941
2025-11-30,18,SPO00018,1,96.99,96.99,18,False,0.0,TXN000140942
2025-11-30,18,SPO00018,1,96.99,96.99,11,False,0.0,TXN000140943
2025-11-30,36,CLO00036,1,123.92,123.92,13,False,0.0,TXN000140944
2025-11-30,36,CLO00036,1,123.92,123.92,13,False,0.0,TXN000140945
2025-11-30,36,CLO00036,1,123.92,123.92,11,False,0.0,TXN000140946
2025-11-30,36,CLO00036,1,123.92,123.92,19,False,0.0,TXN000140947
2025-11-30,36,CLO00036,1,123.92,123.92,13,False,0.0,TXN000140948
2025-11-30,36,CLO00036,1,123.92,123.92,11,False,0.0,TXN000140949
2025-11-30,36,CLO00036,1,123.92,123.92,14,False,0.0,TXN000140950
2025-11-30,36,CLO00036,1,123.92,123.92,15,False,0.0,TXN000140951
2025-11-30,36,CLO00036,1,123.92,123.92,15,False,0.0,TXN000140952
2025-11-30,36,CLO00036,2,123.92,247.84,16,False,0.0,TXN000140953
2025-11-30,36,CLO00036,3,123.92,371.76,15,False,0.0,TXN000140954
2025-11-30,36,CLO00036,1,123.92,123.92,11,False,0.0,TXN000140955
2025-11-30,36,CLO00036,1,123.92,123.92,15,False,0.0,TXN000140956
2025-11-30,16,CLO00016,1,58.39,58.39,13,False,0.0,TXN000140957
2025-11-30,16,CLO00016,1,58.39,58.39,16,False,0.0,TXN000140958
2025-11-30,32,SPO00032,1,44.87,44.87,15,False,0.0,TXN000140959
2025-11-30,32,SPO00032,1,44.87,44.87,16,False,0.0,TXN000140960
2025-11-30,40,BOO00040,1,36.75,36.75,13,False,0.0,TXN000140961
2025-11-30,40,BOO00040,1,36.75,36.75,11,False,0.0,TXN000140962
2025-11-30,14,BOO00014,2,36.76,73.52,10,False,0.0,TXN000140963
2025-11-30,14,BOO00014,1,36.76,36.76,16,False,0.0,TXN000140964
2025-11-30,10,HOM00010,1,246.85,246.85,15,False,0.0,TXN000140965
2025-11-30,10,HOM00010,1,246.85,246.85,16,False,0.0,TXN000140966
2025-11-30,48,HOM00048,1,194.13,194.13,11,False,0.0,TXN000140967
2025-11-30,48,HOM00048,1,194.13,194.13,18,False,0.0,TXN000140968
2025-11-30,48,HOM00048,1,194.13,194.13,15,False,0.0,TXN000140969
2025-11-30,48,HOM00048,1,194.13,194.13,14,False,0.0,TXN000140970
2025-11-30,31,ELE00031,1,260.91,260.91,14,False,0.0,TXN000140971
2025-11-30,31,ELE00031,1,260.91,260.91,18,False,0.0,TXN000140972
2025-11-30,43,FOO00043,1,5.78,5.78,10,False,0.0,TXN000140973
2025-11-30,43,FOO00043,1,5.78,5.78,13,False,0.0,TXN000140974
2025-11-30,43,FOO00043,1,5.78,5.78,14,False,0.0,TXN000140975
2025-11-30,43,FOO00043,1,5.78,5.78,13,False,0.0,TXN000140976
2025-11-30,43,FOO00043,2,5.78,11.56,15,False,0.0,TXN000140977
2025-11-30,43,FOO00043,1,5.78,5.78,13,False,0.0,TXN000140978
2025-11-30,43,FOO00043,1,5.78,5.78,14,False,0.0,TXN000140979
2025-11-30,43,FOO00043,1,5.78,5.78,16,False,0.0,TXN000140980
2025-11-30,43,FOO00043,1,5.78,5.78,15,False,0.0,TXN000140981
2025-11-30,43,FOO00043,1,5.78,5.78,16,False,0.0,TXN000140982
2025-11-30,25,SPO00025,1,161.73,161.73,15,False,0.0,TXN000140983
2025-11-30,25,SPO00025,1,161.73,161.73,18,False,0.0,TXN000140984
2025-11-30,25,SPO00025,1,161.73,161.73,15,False,0.0,TXN000140985
2025-11-30,25,SPO00025,1,161.73,161.73,15,False,0.0,TXN000140986
2025-11-30,34,FOO00034,1,21.37,21.37,12,False,0.0,TXN000140987
2025-12-01,18,SPO00018,1,96.99,96.99,19,False,0.0,TXN000150988
2025-12-01,32,SPO00032,1,44.87,44.87,11,False,0.0,TXN000150989
2025-12-01,32,SPO00032,1,44.87,44.87,15,False,0.0,TXN000150990
2025-12-01,32,SPO00032,1,44.87,44.87,9,False,0.0,TXN000150991
2025-12-01,32,SPO00032,1,44.87,44.87,15,False,0.0,TXN000150992
2025-12-01,27,HEA00027,1,22.72,22.72,13,False,0.0,TXN000150993
2025-12-01,26,BOO00026,1,19.33,19.33,13,False,0.0,TXN000150994
2025-12-01,26,BOO00026,1,19.33,19.33,12,False,0.0,TXN000150995
2025-12-01,26,BOO00026,1,19.33,19.33,11,False,0.0,TXN000150996
2025-12-01,26,BOO00026,1,19.33,19.33,15,False,0.0,TXN000150997
2025-12-01,26,BOO00026,2,19.33,38.66,14,False,0.0,TXN000150998
2025-12-01,26,BOO00026,1,19.33,19.33,10,False,0.0,TXN000150999
2025-12-01,26,BOO00026,1,19.33,19.33,13,False,0.0,TXN000151000
2025-12-01,26,BOO00026,1,19.33,19.33,19,False,0.0,TXN000151001
2025-12-01,26,BOO00026,1,19.33,19.33,17,False,0.0,TXN000151002
2025-12-01,26,BOO00026,1,19.33,19.33,12,False,0.0,TXN000151003
2025-12-01,26,BOO00026,3,19.33,57.99,14,False,0.0,TXN000151004
2025-12-01,39,FOO00039,1,7.46,7.46,14,False,0.0,TXN000151005
2025-12-01,39,FOO00039,1,7.46,7.46,16,False,0.0,TXN000151006
2025-12-01,39,FOO00039,1,7.46,7.46,17,False,0.0,TXN000151007
2025-12-01,39,FOO00039,1,7.46,7.46,15,False,0.0,TXN000151008
2025-12-01,39,FOO00039,1,7.46,7.46,14,False,0.0,TXN000151009
2025-12-01,40,BOO00040,4,36.75,147.0,14,False,0.0,TXN000151010
2025-12-01,36,CLO00036,1,123.92,123.92,14,False,0.0,TXN000151011
2025-12-01,36,CLO00036,1,123.92,123.92,13,False,0.0,TXN000151012
2025-12-01,36,CLO00036,1,123.92,123.92,15,False,0.0,TXN000151013
2025-12-01,11,HOM00011,1,256.18,256.18,12,False,0.0,TXN000151014
2025-12-01,1,HEA00001,1,36.69,36.69,12,False,0.0,TXN000151015
2025-12-01,49,TOY00049,1,64.35,64.35,16,False,0.0,TXN000151016
2025-12-01,49,TOY00049,1,64.35,64.35,15,False,0.0,TXN000151017
2025-12-01,49,TOY00049,1,64.35,64.35,11,False,0.0,TXN000151018
2025-12-01,5,HEA00005,1,61.24,61.24,13,False,0.0,TXN000151019
2025-12-01,17,TOY00017,1,98.46,98.46,13,False,0.0,TXN000151020
2025-12-01,17,TOY00017,1,98.46,98.46,9,False,0.0,TXN000151021
2025-12-01,17,TOY00017,1,98.46,98.46,18,False,0.0,TXN000151022
2025-12-01,30,FOO00030,1,23.14,23.14,15,False,0.0,TXN000151023
2025-12-01,2,BOO00002,1,19.31,19.31,17,False,0.0,TXN000151024
2025-12-01,2,BOO00002,1,19.31,19.31,9,False,0.0,TXN000151025
2025-12-01,50,SPO00050,1,164.96,164.96,16,False,0.0,TXN000151026
2025-12-01,24,SPO00024,1,93.18,93.18,17,False,0.0,TXN000151027
2025-12-01,24,SPO00024,1,93.18,93.18,12,False,0.0,TXN000151028
2025-12-01,7,ELE00007,1,278.86,278.86,15,False,0.0,TXN000151029
2025-12-01,7,ELE00007,1,278.86,278.86,15,False,0.0,TXN000151030
2025-12-02,19,CLO00019,1,27.57,27.57,10,False,0.0,TXN000161031
2025-12-02,19,CLO00019,1,27.57,27.57,13,False,0.0,TXN000161032
2025-12-02,19,CLO00019,1,27.57,27.57,11,False,0.0,TXN000161033
2025-12-02,19,CLO00019,1,27.57,27.57,13,False,0.0,TXN000161034
2025-12-02,19,CLO00019,3,27.57,82.71,12,False,0.0,TXN000161035
2025-12-02,6,HEA00006,1,64.45,64.45,13,False,0.0,TXN000161036
2025-12-02,41,ELE00041,1,324.78,324.78,9,False,0.0,TXN000161037
2025-12-02,7,ELE00007,1,278.86,278.86,16,False,0.0,TXN000161038
2025-12-02,7,ELE00007,1,278.86,278.86,16,False,0.0,TXN000161039
2025-12-02,7,ELE00007,1,278.86,278.86,16,False,0.0,TXN000161040
2025-12-02,7,ELE00007,1,278.86,278.86,15,False,0.0,TXN000161041
2025-12-02,7,ELE00007,1,278.86,278.86,9,False,0.0,TXN000161042
2025-12-02,7,ELE00007,1,278.86,278.86,17,False,0.0,TXN000161043
2025-12-02,7,ELE00007,1,278.86,278.86,16,False,0.0,TXN000161044
2025-12-02,7,ELE00007,1,278.86,278.86,15,False,0.0,TXN000161045
2025-12-02,7,ELE00007,2,278.86,557.72,14,False,0.0,TXN000161046
2025-12-02,7,ELE00007,1,278.86,278.86,17,False,0.0,TXN000161047
2025-12-02,7,ELE00007,2,278.86,557.72,12,False,0.0,TXN000161048
2025-12-02,1,HEA00001,1,36.69,36.69,13,False,0.0,TXN000161049
2025-12-02,1,HEA00001,1,36.69,36.69,11,False,0.0,TXN000161050
2025-12-02,33,HEA00033,1,53.34,53.34,10,False,0.0,TXN000161051
2025-12-02,23,SPO00023,1,120.9,120.9,19,False,0.0,TXN000161052
2025-12-02,23,SPO00023,1,120.9,120.9,10,False,0.0,TXN000161053
2025-12-02,28,BOO00028,3,46.76,140.28,17,False,0.0,TXN000161054
2025-12-02,28,BOO00028,1,46.76,46.76,12,False,0.0,TXN000161055
2025-12-02,25,SPO00025,1,161.73,161.73,14,False,0.0,TXN000161056
2025-12-02,25,SPO00025,1,161.73,161.73,13,False,0.0,TXN000161057
2025-12-02,25,SPO00025,4,161.73,646.92,16,False,0.0,TXN000161058
2025-12-02,43,FOO00043,1,5.78,5.78,18,False,0.0,TXN000161059
2025-12-02,43,FOO00043,1,5.78,5.78,14,False,0.0,TXN000161060
2025-12-02,43,FOO00043,1,5.78,5.78,17,False,0.0,TXN000161061
2025-12-02,43,FOO00043,1,5.78,5.78,13,False,0.0,TXN000161062
2025-12-02,43,FOO00043,1,5.78,5.78,15,False,0.0,TXN000161063
2025-12-02,43,FOO00043,1,5.78,5.78,13,False,0.0,TXN000161064
2025-12-02,43,FOO00043,1,5.78,5.78,13,False,0.0,TXN000161065
2025-12-02,43,FOO00043,1,5.78,5.78,12,False,0.0,TXN000161066
2025-12-02,36,CLO00036,2,123.92,247.84,19,False,0.0,TXN000161067
2025-12-02,36,CLO00036,1,123.92,123.92,12,False,0.0,TXN000161068
2025-12-02,36,CLO00036,1,123.92,123.92,12,False,0.0,TXN000161069
2025-12-02,14,BOO00014,1,36.76,36.76,14,False,0.0,TXN000161070
2025-12-02,46,HOM00046,1,223.37,223.37,14,False,0.0,TXN000161071
2025-12-02,46,HOM00046,1,223.37,223.37,14,False,0.0,TXN000161072
2025-12-02,3,HOM00003,1,95.08,95.08,11,False,0.0,TXN000161073
2025-12-02,3,HOM00003,2,95.08,190.16,9,False,0.0,TXN000161074
2025-12-02,3,HOM00003,1,95.08,95.08,15,False,0.0,TXN000161075
2025-12-03,49,TOY00049,1,64.35,64.35,17,False,0.0,TXN000171076
2025-12-03,49,TOY00049,1,64.35,64.35,15,False,0.0,TXN000171077
2025-12-03,49,TOY00049,1,64.35,64.35,14,False,0.0,TXN000171078
2025-12-03,49,TOY00049,1,64.35,64.35,16,False,0.0,TXN000171079
2025-12-03,49,TOY00049,1,64.35,64.35,15,False,0.0,TXN000171080
2025-12-03,49,TOY00049,1,64.35,64.35,16,False,0.0,TXN000171081
2025-12-03,49,TOY00049,1,64.35,64.35,13,False,0.0,TXN000171082
2025-12-03,19,CLO00019,3,27.57,82.71,13,False,0.0,TXN000171083
2025-12-03,43,FOO00043,1,5.78,5.78,18,False,0.0,TXN000171084
2025-12-03,27,HEA00027,1,22.72,22.72,14,False,0.0,TXN000171085
2025-12-03,27,HEA00027,1,22.72,22.72,13,False,0.0,TXN000171086
2025-12-03,14,BOO00014,2,36.76,73.52,16,False,0.0,TXN000171087
2025-12-03,14,BOO00014,1,36.76,36.76,15,False,0.0,TXN000171088
2025-12-03,14,BOO00014,1,36.76,36.76,13,False,0.0,TXN000171089
2025-12-03,14,BOO00014,1,36.76,36.76,16,False,0.0,TXN000171090
2025-12-03,14,BOO00014,1,36.76,36.76,17,False,0.0,TXN000171091
2025-12-03,14,BOO00014,1,36.76,36.76,11,False,0.0,TXN000171092
2025-12-03,14,BOO00014,1,36.76,36.76,16,False,0.0,TXN000171093
2025-12-03,14,BOO00014,1,36.76,36.76,14,False,0.0,TXN000171094
2025-12-03,14,BOO00014,1,36.76,36.76,12,False,0.0,TXN000171095
2025-12-03,14,BOO00014,1,36.76,36.76,16,False,0.0,TXN000171096
2025-12-03,14,BOO00014,1,36.76,36.76,9,False,0.0,TXN000171097
2025-12-03,14,BOO00014,1,36.76,36.76,19,False,0.0,TXN000171098
2025-12-03,14,BOO00014,1,36.76,36.76,14,False,0.0,TXN000171099
2025-12-03,14,BOO00014,1,36.76,36.76,18,False,0.0,TXN000171100
2025-12-03,14,BOO00014,1,36.76,36.76,14,False,0.0,TXN000171101
2025-12-03,14,BOO00014,1,36.76,36.76,15,False,0.0,TXN000171102
2025-12-03,14,BOO00014,1,36.76,36.76,14,False,0.0,TXN000171103
2025-12-03,23,SPO00023,1,120.9,120.9,14,False,0.0,TXN000171104
2025-12-03,21,HEA00021,1,76.38,76.38,11,False,0.0,TXN000171105
2025-12-03,21,HEA00021,1,76.38,76.38,14,False,0.0,TXN000171106
2025-12-03,21,HEA00021,1,76.38,76.38,14,False,0.0,TXN000171107
2025-12-03,21,HEA00021,1,76.38,76.38,14,False,0.0,TXN000171108
2025-12-03,21,HEA00021,1,76.38,76.38,16,False,0.0,TXN000171109
2025-12-03,17,TOY00017,1,98.46,98.46,16,False,0.0,TXN000171110
2025-12-03,17,TOY00017,2,98.46,196.92,15,False,0.0,TXN000171111
2025-12-03,17,TOY00017,1,98.46,98.46,16,False,0.0,TXN000171112
2025-12-03,17,TOY00017,2,98.46,196.92,15,False,0.0,TXN000171113
2025-12-03,31,ELE00031,1,260.91,260.91,16,False,0.0,TXN000171114
2025-12-03,31,ELE00031,1,260.91,260.91,15,False,0.0,TXN000171115
2025-12-03,47,TOY00047,2,66.57,133.14,15,False,0.0,TXN000171116
2025-12-03,47,TOY00047,1,66.57,66.57,15,False,0.0,TXN000171117
2025-12-03,48,HOM00048,1,194.13,194.13,15,False,0.0,TXN000171118
2025-12-03,48,HOM00048,1,194.13,194.13,14,False,0.0,TXN000171119
2025-12-03,45,ELE00045,1,161.82,161.82,17,False,0.0,TXN000171120
2025-12-03,45,ELE00045,1,161.82,161.82,13,False,0.0,TXN000171121
2025-12-03,28,BOO00028,1,46.76,46.76,12,False,0.0,TXN000171122
2025-12-03,28,BOO00028,1,46.76,46.76,13,False,0.0,TXN000171123
2025-12-03,11,HOM00011,1,256.18,256.18,13,False,0.0,TXN000171124
2025-12-03,11,HOM00011,1,256.18,256.18,15,False,0.0,TXN000171125
2025-12-03,32,SPO00032,1,44.87,44.87,13,False,0.0,TXN000171126
2025-12-03,32,SPO00032,1,44.87,44.87,17,False,0.0,TXN000171127
2025-12-03,4,CLO00004,1,136.33,136.33,11,False,0.0,TXN000171128
2025-12-03,4,CLO00004,1,136.33,136.33,14,False,0.0,TXN000171129
2025-12-03,4,CLO00004,1,136.33,136.33,15,False,0.0,TXN000171130
2025-12-03,35,HOM00035,1,210.24,210.24,10,False,0.0,TXN000171131
2025-12-03,30,FOO00030,1,23.14,23.14,12,False,0.0,TXN000171132
2025-12-03,30,FOO00030,1,23.14,23.14,16,False,0.0,TXN000171133
2025-12-03,30,FOO00030,1,23.14,23.14,17,False,0.0,TXN000171134
2025-12-03,7,ELE00007,1,278.86,278.86,16,False,0.0,TXN000171135
2025-12-03,7,ELE00007,1,278.86,278.86,19,False,0.0,TXN000171136
2025-12-03,7,ELE00007,1,278.86,278.86,15,False,0.0,TXN000171137
2025-12-03,7,ELE00007,1,278.86,278.86,14,False,0.0,TXN000171138
2025-12-03,18,SPO00018,1,96.99,96.99,10,False,0.0,TXN000171139
2025-12-03,18,SPO00018,1,96.99,96.99,15,False,0.0,TXN000171140
2025-12-03,33,HEA00033,1,53.34,53.34,14,False,0.0,TXN000171141
2025-12-03,33,HEA00033,1,53.34,53.34,12,False,0.0,TXN000171142
2025-12-03,29,CLO00029,1,63.64,63.64,13,False,0.0,TXN000171143
2025-12-03,29,CLO00029,1,63.64,63.64,14,False,0.0,TXN000171144
2025-12-03,29,CLO00029,1,63.64,63.64,15,False,0.0,TXN000171145
2025-12-03,34,FOO00034,1,21.37,21.37,18,False,0.0,TXN000171146
2025-12-03,46,HOM00046,1,223.37,223.37,14,False,0.0,TXN000171147
2025-12-04,39,FOO00039,1,7.46,7.46,14,False,0.0,TXN000181148
2025-12-04,27,HEA00027,1,22.72,22.72,16,False,0.0,TXN000181149
2025-12-04,27,HEA00027,1,22.72,22.72,12,False,0.0,TXN000181150
2025-12-04,27,HEA00027,1,22.72,22.72,12,False,0.0,TXN000181151
2025-12-04,27,HEA00027,1,22.72,22.72,14,False,0.0,TXN000181152
2025-12-04,28,BOO00028,1,46.76,46.76,10,False,0.0,TXN000181153
2025-12-04,28,BOO00028,1,46.76,46.76,15,False,0.0,TXN000181154
2025-12-04,28,BOO00028,1,46.76,46.76,17,False,0.0,TXN000181155
2025-12-04,28,BOO00028,1,46.76,46.76,11,False,0.0,TXN000181156
2025-12-04,1,HEA00001,1,36.69,36.69,12,False,0.0,TXN000181157
2025-12-04,1,HEA00001,1,36.69,36.69,14,False,0.0,TXN000181158
2025-12-04,1,HEA00001,1,36.69,36.69,12,False,0.0,TXN000181159
2025-12-04,47,TOY00047,1,66.57,66.57,16,False,0.0,TXN000181160
2025-12-04,9,TOY00009,1,18.14,18.14,13,False,0.0,TXN000181161
2025-12-04,9,TOY00009,1,18.14,18.14,17,False,0.0,TXN000181162
2025-12-04,9,TOY00009,1,18.14,18.14,16,False,0.0,TXN000181163
2025-12-04,9,TOY00009,1,18.14,18.14,10,False,0.0,TXN000181164
2025-12-04,9,TOY00009,1,18.14,18.14,13,False,0.0,TXN000181165
2025-12-04,49,TOY00049,1,64.35,64.35,13,False,0.0,TXN000181166
2025-12-04,49,TOY00049,1,64.35,64.35,9,False,0.0,TXN000181167
2025-12-04,49,TOY00049,1,64.35,64.35,15,False,0.0,TXN000181168
2025-12-04,49,TOY00049,1,64.35,64.35,13,False,0.0,TXN000181169
2025-12-04,49,TOY00049,1,64.35,64.35,13,False,0.0,TXN000181170
2025-12-04,10,HOM00010,1,246.85,246.85,16,False,0.0,TXN000181171
2025-12-04,42,ELE00042,1,262.92,262.92,11,False,0.0,TXN000181172
2025-12-04,42,ELE00042,1,262.92,262.92,16,False,0.0,TXN000181173
2025-12-04,42,ELE00042,1,262.92,262.92,19,False,0.0,TXN000181174
2025-12-04,42,ELE00042,1,262.92,262.92,16,False,0.0,TXN000181175
2025-12-04,42,ELE00042,1,262.92,262.92,14,False,0.0,TXN000181176
2025-12-04,42,ELE00042,1,262.92,262.92,15,False,0.0,TXN000181177
2025-12-04,37,TOY00037,1,88.71,88.71,13,False,0.0,TXN000181178
2025-12-04,37,TOY00037,1,88.71,88.71,17,False,0.0,TXN000181179
2025-12-04,37,TOY00037,1,88.71,88.71,15,False,0.0,TXN000181180
2025-12-04,37,TOY00037,1,88.71,88.71,15,False,0.0,TXN000181181
2025-12-04,37,TOY00037,1,88.71,88.71,12,False,0.0,TXN000181182
2025-12-04,37,TOY00037,1,88.71,88.71,19,False,0.0,TXN000181183
2025-12-04,37,TOY00037,1,88.71,88.71,15,False,0.0,TXN000181184
2025-12-04,37,TOY00037,1,88.71,88.71,13,False,0.0,TXN000181185
2025-12-04,37,TOY00037,1,88.71,88.71,16,False,0.0,TXN000181186
2025-12-04,37,TOY00037,1,88.71,88.71,13,False,0.0,TXN000181187
2025-12-04,37,TOY00037,1,88.71,88.71,12,False,0.0,TXN000181188
2025-12-04,29,CLO00029,1,63.64,63.64,10,False,0.0,TXN000181189
2025-12-04,25,SPO00025,1,161.73,161.73,17,False,0.0,TXN000181190
2025-12-05,49,TOY00049,1,64.35,64.35,13,False,0.0,TXN000191191
2025-12-05,49,TOY00049,1,64.35,64.35,13,False,0.0,TXN000191192
2025-12-05,49,TOY00049,1,64.35,64.35,9,False,0.0,TXN000191193
2025-12-05,49,TOY00049,1,64.35,64.35,14,False,0.0,TXN000191194
2025-12-05,49,TOY00049,1,64.35,64.35,15,False,0.0,TXN000191195
2025-12-05,49,TOY00049,1,64.35,64.35,18,False,0.0,TXN000191196
2025-12-05,49,TOY00049,1,64.35,64.35,14,False,0.0,TXN000191197
2025-12-05,49,TOY00049,1,64.35,64.35,16,False,0.0,TXN000191198
2025-12-05,49,TOY00049,1,64.35,64.35,14,False,0.0,TXN000191199
2025-12-05,49,TOY00049,1,64.35,64.35,12,False,0.0,TXN000191200
2025-12-05,49,TOY00049,4,64.35,257.4,17,False,0.0,TXN000191201
2025-12-05,49,TOY00049,1,64.35,64.35,9,False,0.0,TXN000191202
2025-12-05,49,TOY00049,1,64.35,64.35,13,False,0.0,TXN000191203
2025-12-05,38,CLO00038,3,64.58,193.74,12,False,0.0,TXN000191204
2025-12-05,29,CLO00029,1,63.64,63.64,14,False,0.0,TXN000191205
2025-12-05,29,CLO00029,1,63.64,63.64,15,False,0.0,TXN000191206
2025-12-05,29,CLO00029,1,63.64,63.64,17,False,0.0,TXN000191207
2025-12-05,29,CLO00029,1,63.64,63.64,14,False,0.0,TXN000191208
2025-12-05,29,CLO00029,1,63.64,63.64,12,False,0.0,TXN000191209
2025-12-05,29,CLO00029,1,63.64,63.64,14,False,0.0,TXN000191210
2025-12-05,29,CLO00029,1,63.64,63.64,12,False,0.0,TXN000191211
2025-12-05,29,CLO00029,1,63.64,63.64,17,False,0.0,TXN000191212
2025-12-05,29,CLO00029,1,63.64,63.64,13,False,0.0,TXN000191213
2025-12-05,19,CLO00019,3,27.57,82.71,11,False,0.0,TXN000191214
2025-12-05,19,CLO00019,1,27.57,27.57,17,False,0.0,TXN000191215
2025-12-05,19,CLO00019,1,27.57,27.57,15,False,0.0,TXN000191216
2025-12-05,31,ELE00031,2,260.91,521.82,12,False,0.0,TXN000191217
2025-12-05,22,HOM00022,1,48.73,48.73,13,False,0.0,TXN000191218
2025-12-05,22,HOM00022,1,48.73,48.73,17,False,0.0,TXN000191219
2025-12-05,28,BOO00028,1,46.76,46.76,14,False,0.0,TXN000191220
2025-12-05,41,ELE00041,1,324.78,324.78,14,False,0.0,TXN000191221
2025-12-05,41,ELE00041,1,324.78,324.78,15,False,0.0,TXN000191222
2025-12-05,35,HOM00035,1,210.24,210.24,14,False,0.0,TXN000191223
2025-12-05,35,HOM00035,1,210.24,210.24,9,False,0.0,TXN000191224
2025-12-05,35,HOM00035,1,210.24,210.24,17,False,0.0,TXN000191225
2025-12-05,35,HOM00035,1,210.24,210.24,11,False,0.0,TXN000191226
2025-12-05,35,HOM00035,1,210.24,210.24,16,False,0.0,TXN000191227
2025-12-05,35,HOM00035,1,210.24,210.24,14,False,0.0,TXN000191228
2025-12-05,35,HOM00035,1,210.24,210.24,16,False,0.0,TXN000191229
2025-12-05,35,HOM00035,1,210.24,210.24,15,False,0.0,TXN000191230
2025-12-05,25,SPO00025,1,161.73,161.73,16,False,0.0,TXN000191231
2025-12-05,43,FOO00043,1,5.78,5.78,13,False,0.0,TXN000191232
2025-12-05,34,FOO00034,1,21.37,21.37,15,False,0.0,TXN000191233
2025-12-05,1,HEA00001,1,36.69,36.69,10,False,0.0,TXN000191234
2025-12-05,1,HEA00001,1,36.69,36.69,9,False,0.0,TXN000191235
2025-12-05,1,HEA00001,2,36.69,73.38,14,False,0.0,TXN000191236
2025-12-05,1,HEA00001,1,36.69,36.69,14,False,0.0,TXN000191237
2025-12-05,1,HEA00001,1,36.69,36.69,15,False,0.0,TXN000191238
2025-12-05,1,HEA00001,1,36.69,36.69,15,False,0.0,TXN000191239
2025-12-05,1,HEA00001,4,36.69,146.76,16,False,0.0,TXN000191240
2025-12-05,1,HEA00001,1,36.69,36.69,12,False,0.0,TXN000191241
2025-12-05,1,HEA00001,1,36.69,36.69,17,False,0.0,TXN000191242
2025-12-05,6,HEA00006,1,64.45,64.45,18,False,0.0,TXN000191243
2025-12-05,4,CLO00004,1,136.33,136.33,17,False,0.0,TXN000191244
2025-12-05,4,CLO00004,1,136.33,136.33,14,False,0.0,TXN000191245
2025-12-05,4,CLO00004,1,136.33,136.33,18,False,0.0,TXN000191246
2025-12-05,4,CLO00004,1,136.33,136.33,15,False,0.0,TXN000191247
2025-12-05,4,CLO00004,1,136.33,136.33,16,False,0.0,TXN000191248
2025-12-05,4,CLO00004,1,136.33,136.33,14,False,0.0,TXN000191249
2025-12-05,4,CLO00004,1,136.33,136.33,13,False,0.0,TXN000191250
2025-12-05,4,CLO00004,1,136.33,136.33,10,False,0.0,TXN000191251
2025-12-05,4,CLO00004,1,136.33,136.33,17,False,0.0,TXN000191252
2025-12-05,4,CLO00004,1,136.33,136.33,15,False,0.0,TXN000191253
2025-12-05,42,ELE00042,1,262.92,262.92,13,False,0.0,TXN000191254
2025-12-05,45,ELE00045,1,161.82,161.82,15,False,0.0,TXN000191255
2025-12-05,45,ELE00045,1,161.82,161.82,18,False,0.0,TXN000191256
2025-12-05,45,ELE00045,1,161.82,161.82,9,False,0.0,TXN000191257
2025-12-05,3,HOM00003,1,95.08,95.08,16,False,0.0,TXN000191258
2025-12-05,8,BOO00008,1,10.02,10.02,11,False,0.0,TXN000191259
2025-12-05,8,BOO00008,1,10.02,10.02,10,False,0.0,TXN000191260
2025-12-05,8,BOO00008,1,10.02,10.02,11,False,0.0,TXN000191261
2025-12-05,8,BOO00008,1,10.02,10.02,16,False,0.0,TXN000191262
2025-12-05,8,BOO00008,1,10.02,10.02,17,False,0.0,TXN000191263
2025-12-05,8,BOO00008,1,10.02,10.02,12,False,0.0,TXN000191264
2025-12-05,47,TOY00047,1,66.57,66.57,14,False,0.0,TXN000191265
2025-12-05,44,ELE00044,1,454.81,454.81,16,False,0.0,TXN000191266
2025-12-05,18,SPO00018,1,96.99,96.99,10,False,0.0,TXN000191267
2025-12-05,18,SPO00018,1,96.99,96.99,15,False,0.0,TXN000191268
2025-12-05,21,HEA00021,1,76.38,76.38,13,False,0.0,TXN000191269
2025-12-05,21,HEA00021,1,76.38,76.38,12,False,0.0,TXN000191270
2025-12-05,39,FOO00039,1,7.46,7.46,15,False,0.0,TXN000191271
2025-12-05,39,FOO00039,1,7.46,7.46,15,False,0.0,TXN000191272
2025-12-05,39,FOO00039,1,7.46,7.46,13,False,0.0,TXN000191273
2025-12-05,5,HEA00005,2,61.24,122.48,9,False,0.0,TXN000191274
