date,product_id,sku,transaction_type,quantity_change,stock_level_after,optimal_stock_level,days_of_supply,inventory_value,supplier,cost_per_unit,lost_sales,stockout_reason
2026-02-13,8,BOO00008,daily_snapshot,-1,22,52.0,19.225225225225227,99.0,,,,
2025-11-16,9,TOY00009,daily_snapshot,0,135,104.0,117.62376237623762,1426.95,,,,
2025-11-17,9,TOY00009,daily_snapshot,0,135,104.0,117.62376237623762,1426.95,,,,
2025-11-18,9,TOY00009,daily_snapshot,0,135,104.0,117.62376237623762,1426.95,,,,
2025-11-19,9,TOY00009,daily_snapshot,0,135,104.0,117.62376237623762,1426.95,,,,
2025-11-20,9,TOY00009,daily_snapshot,0,135,104.0,117.62376237623762,1426.95,,,,
2025-11-21,9,TOY00009,daily_snapshot,-9,126,104.0,109.78217821782178,1331.82,,,,
2025-11-22,9,TOY00009,daily_snapshot,-6,120,104.0,104.55445544554456,1268.4,,,,
2025-11-23,9,TOY00009,daily_snapshot,0,120,104.0,104.55445544554456,1268.4,,,,
2025-11-24,9,TOY00009,daily_snapshot,-8,112,104.0,97.58415841584159,1183.8400000000001,,,,
2025-11-25,9,TOY00009,daily_snapshot,-1,111,104.0,96.71287128712872,1173.27,,,,
2025-11-26,9,TOY00009,daily_snapshot,-3,108,104.0,94.0990099009901,1141.56,,,,
2025-11-27,9,TOY00009,daily_snapshot,0,108,104.0,94.0990099009901,1141.56,,,,
2025-11-28,9,TOY00009,daily_snapshot,0,108,104.0,94.0990099009901,1141.56,,,,
2025-11-29,9,TOY00009,daily_snapshot,-7,101,104.0,88.0,1067.57,,,,
2025-11-30,9,TOY00009,daily_snapshot,0,101,104.0,88.0,1067.57,,,,
2025-12-01,9,TOY00009,daily_snapshot,0,101,104.0,88.0,1067.57,,,,
2025-12-02,9,TOY00009,daily_snapshot,0,101,104.0,88.0,1067.57,,,,
2025-12-03,9,TOY00009,daily_snapshot,0,101,104.0,88.0,1067.57,,,,
2025-12-04,9,TOY00009,daily_snapshot,-5,96,104.0,83.64356435643565,1014.72,,,,
2025-12-05,9,TOY00009,daily_snapshot,0,96,104.0,83.64356435643565,1014.72,,,,
2025-12-06,9,TOY00009,daily_snapshot,0,96,104.0,83.64356435643565,1014.72,,,,
2025-12-07,9,TOY00009,daily_snapshot,-15,81,104.0,70.57425742574257,856.1700000000001,,,,
2025-12-08,9,TOY00009,daily_snapshot,-3,78,104.0,67.96039603960396,824.46,,,,
2025-12-09,9,TOY00009,daily_snapshot,0,78,104.0,67.96039603960396,824.46,,,,
2025-12-10,9,TOY00009,daily_snapshot,-34,44,104.0,38.336633663366335,465.08000000000004,,,,
2025-12-11,9,TOY00009,daily_snapshot,0,44,104.0,38.336633663366335,465.08000000000004,,,,
2025-12-12,9,TOY00009,daily_snapshot,-1,43,104.0,37.46534653465346,454.51,,,,
2025-12-13,9,TOY00009,daily_snapshot,-2,41,104.0,35.722772277227726,433.37,,,,
2025-12-14,9,TOY00009,daily_snapshot,-12,29,104.0,25.26732673267327,306.53000000000003,,,,
2025-12-15,9,TOY00009,restock,88,117,,,,FastShip Logistics,10.57,,
2025-12-15,9,TOY00009,daily_snapshot,0,117,104.0,101.94059405940594,1236.69,,,,
2025-12-16,9,TOY00009,daily_snapshot,-7,110,104.0,95.84158415841584,1162.7,,,,
2025-12-17,9,TOY00009,daily_snapshot,-1,109,104.0,94.97029702970298,1152.13,,,,
2025-12-18,9,TOY00009,daily_snapshot,-6,103,104.0,89.74257425742574,1088.71,,,,
2025-12-19,9,TOY00009,daily_snapshot,0,103,104.0,89.74257425742574,1088.71,,,,
2025-12-20,9,TOY00009,daily_snapshot,-9,94,104.0,81.9009900990099,993.58,,,,
2025-12-21,9,TOY00009,daily_snapshot,0,94,104.0,81.9009900990099,993.58,,,,
2025-12-22,9,TOY00009,daily_snapshot,0,94,104.0,81.9009900990099,993.58,,,,
2025-12-23,9,TOY00009,daily_snapshot,-7,87,104.0,75.8019801980198,919.59,,,,
2025-12-24,9,TOY00009,daily_snapshot,0,87,104.0,75.8019801980198,919.59,,,,
2025-12-25,9,TOY00009,daily_snapshot,0,87,104.0,75.8019801980198,919.59,,,,
2025-12-26,9,TOY00009,daily_snapshot,0,87,104.0,75.8019801980198,919.59,,,,
2025-12-27,9,TOY00009,daily_snapshot,-8,79,104.0,68.83168316831683,835.03,,,,
2025-12-28,9,TOY00009,daily_snapshot,-1,78,104.0,67.96039603960396,824.46,,,,
2025-12-29,9,TOY00009,daily_snapshot,-1,77,104.0,67.08910891089108,813.89,,,,
2025-12-30,9,TOY00009,daily_snapshot,0,77,104.0,67.08910891089108,813.89,,,,
2025-12-31,9,TOY00009,daily_snapshot,-7,70,104.0,60.990099009900995,739.9,,,,
2026-01-01,9,TOY00009,daily_snapshot,0,70,104.0,60.990099009900995,739.9,,,,
2026-01-02,9,TOY00009,daily_snapshot,0,70,104.0,60.990099009900995,739.9,,,,
2026-01-03,9,TOY00009,daily_snapshot,0,70,104.0,60.990099009900995,739.9,,,,
2026-01-04,9,TOY00009,daily_snapshot,-1,69,104.0,60.11881188118812,729.33,,,,
2026-01-05,9,TOY00009,daily_snapshot,0,69,104.0,60.11881188118812,729.33,,,,
2026-01-06,9,TOY00009,daily_snapshot,-4,65,104.0,56.633663366336634,687.0500000000001,,,,
2026-01-07,9,TOY00009,daily_snapshot,-1,64,104.0,55.76237623762376,676.48,,,,
2026-01-08,9,TOY00009,daily_snapshot,0,64,104.0,55.76237623762376,676.48,,,,
2026-01-09,9,TOY00009,daily_snapshot,-1,63,104.0,54.89108910891089,665.91,,,,
2026-01-10,9,TOY00009,daily_snapshot,0,63,104.0,54.89108910891089,665.91,,,,
2026-01-11,9,TOY00009,daily_snapshot,0,63,104.0,54.89108910891089,665.91,,,,
2026-01-12,9,TOY00009,daily_snapshot,0,63,104.0,54.89108910891089,665.91,,,,
2026-01-13,9,TOY00009,daily_snapshot,0,63,104.0,54.89108910891089,665.91,,,,
2026-01-14,9,TOY00009,daily_snapshot,0,63,104.0,54.89108910891089,665.91,,,,
2026-01-15,9,TOY00009,daily_snapshot,-1,62,104.0,54.01980198019802,655.34,,,,
2026-01-16,9,TOY00009,daily_snapshot,0,62,104.0,54.01980198019802,655.34,,,,
2026-01-17,9,TOY00009,daily_snapshot,0,62,104.0,54.01980198019802,655.34,,,,
2026-01-18,9,TOY00009,daily_snapshot,-3,59,104.0,51.40594059405941,623.63,,,,
2026-01-19,9,TOY00009,daily_snapshot,-7,52,104.0,45.306930693069305,549.64,,,,
2026-01-20,9,TOY00009,daily_snapshot,0,52,104.0,45.306930693069305,549.64,,,,
2026-01-21,9,TOY00009,daily_snapshot,0,52,104.0,45.306930693069305,549.64,,,,
2026-01-22,9,TOY00009,daily_snapshot,0,52,104.0,45.306930693069305,549.64,,,,
2026-01-23,9,TOY00009,daily_snapshot,-3,49,104.0,42.693069306930695,517.9300000000001,,,,
2026-01-24,9,TOY00009,daily_snapshot,0,49,104.0,42.693069306930695,517.9300000000001,,,,
2026-01-25,9,TOY00009,daily_snapshot,0,49,104.0,42.693069306930695,517.9300000000001,,,,
2026-01-26,9,TOY00009,daily_snapshot,0,49,104.0,42.693069306930695,517.9300000000001,,,,
2026-01-27,9,TOY00009,daily_snapshot,0,49,104.0,42.693069306930695,517.9300000000001,,,,
2026-01-28,9,TOY00009,daily_snapshot,-3,46,104.0,40.07920792079208,486.22,,,,
2026-01-29,9,TOY00009,daily_snapshot,-3,43,104.0,37.46534653465346,454.51,,,,
2026-01-30,9,TOY00009,daily_snapshot,-1,42,104.0,36.5940594059406,443.94,,,,
2026-01-31,9,TOY00009,daily_snapshot,0,42,104.0,36.5940594059406,443.94,,,,
2026-02-01,9,TOY00009,daily_snapshot,-8,34,104.0,29.623762376237625,359.38,,,,
2026-02-02,9,TOY00009,daily_snapshot,-1,33,104.0,28.752475247524753,348.81,,,,
2026-02-03,9,TOY00009,daily_snapshot,-4,29,104.0,25.26732673267327,306.53000000000003,,,,
2026-02-04,9,TOY00009,restock,120,149,,,,FastShip Logistics,10.57,,
2026-02-04,9,TOY00009,daily_snapshot,0,149,104.0,129.82178217821783,1574.93,,,,
2026-02-05,9,TOY00009,daily_snapshot,0,149,104.0,129.82178217821783,1574.93,,,,
2026-02-06,9,TOY00009,daily_snapshot,0,149,104.0,129.82178217821783,1574.93,,,,
2026-02-07,9,TOY00009,daily_snapshot,-3,146,104.0,127.20792079207921,1543.22,,,,
2026-02-08,9,TOY00009,daily_snapshot,-3,143,104.0,124.5940594059406,1511.51,,,,
2026-02-09,9,TOY00009,daily_snapshot,0,143,104.0,124.5940594059406,1511.51,,,,
2026-02-10,9,TOY00009,daily_snapshot,0,143,104.0,124.5940594059406,1511.51,,,,
2026-02-11,9,TOY00009,daily_snapshot,0,143,104.0,124.5940594059406,1511.51,,,,
2026-02-12,9,TOY00009,daily_snapshot,-2,141,104.0,122.85148514851485,1490.3700000000001,,,,
2026-02-13,9,TOY00009,daily_snapshot,0,141,104.0,122.85148514851485,1490.3700000000001,,,,
2025-11-16,10,HOM00010,daily_snapshot,0,168,153.0,133.0,26520.480000000003,,,,
2025-11-17,10,HOM00010,daily_snapshot,0,168,153.0,133.0,26520.480000000003,,,,
2025-11-18,10,HOM00010,daily_snapshot,0,168,153.0,133.0,26520.480000000003,,,,
2025-11-19,10,HOM00010,daily_snapshot,0,168,153.0,133.0,26520.480000000003,,,,
2025-11-20,10,HOM00010,daily_snapshot,0,168,153.0,133.0,26520.480000000003,,,,
2025-11-21,10,HOM00010,daily_snapshot,0,168,153.0,133.0,26520.480000000003,,,,
2025-11-22,10,HOM00010,daily_snapshot,0,168,153.0,133.0,26520.480000000003,,,,
2025-11-23,10,HOM00010,daily_snapshot,-10,158,153.0,125.08333333333334,24941.88,,,,
2025-11-24,10,HOM00010,daily_snapshot,-2,156,153.0,123.5,24626.160000000003,,,,
2025-11-25,10,HOM00010,daily_snapshot,0,156,153.0,123.5,24626.160000000003,,,,
2025-11-26,10,HOM00010,daily_snapshot,0,156,153.0,123.5,24626.160000000003,,,,
2025-11-27,10,HOM00010,daily_snapshot,0,156,153.0,123.5,24626.160000000003,,,,
2025-11-28,10,HOM00010,daily_snapshot,-1,155,153.0,122.70833333333334,24468.300000000003,,,,
2025-11-29,10,HOM00010,daily_snapshot,0,155,153.0,122.70833333333334,24468.300000000003,,,,
2025-11-30,10,HOM00010,daily_snapshot,-2,153,153.0,121.125,24152.58,,,,
2025-12-01,10,HOM00010,daily_snapshot,0,153,153.0,121.125,24152.58,,,,
2025-12-02,10,HOM00010,daily_snapshot,0,153,153.0,121.125,24152.58,,,,
2025-12-03,10,HOM00010,daily_snapshot,0,153,153.0,121.125,24152.58,,,,
2025-12-04,10,HOM00010,daily_snapshot,-1,152,153.0,120.33333333333334,23994.72,,,,
2025-12-05,10,HOM00010,daily_snapshot,0,152,153.0,120.33333333333334,23994.72,,,,
2025-12-06,10,HOM00010,daily_snapshot,0,152,153.0,120.33333333333334,23994.72,,,,
2025-12-07,10,HOM00010,daily_snapshot,0,152,153.0,120.33333333333334,23994.72,,,,
2025-12-08,10,HOM00010,daily_snapshot,0,152,153.0,120.33333333333334,23994.72,,,,
2025-12-09,10,HOM00010,daily_snapshot,-2,150,153.0,118.75,23679.000000000004,,,,
2025-12-10,10,HOM00010,daily_snapshot,-3,147,153.0,116.375,23205.420000000002,,,,
2025-12-11,10,HOM00010,daily_snapshot,0,147,153.0,116.375,23205.420000000002,,,,
2025-12-12,10,HOM00010,daily_snapshot,0,147,153.0,116.375,23205.420000000002,,,,
2025-12-13,10,HOM00010,daily_snapshot,0,147,153.0,116.375,23205.420000000002,,,,
2025-12-14,10,HOM00010,daily_snapshot,-2,145,153.0,114.79166666666667,22889.7,,,,
2025-12-15,10,HOM00010,daily_snapshot,0,145,153.0,114.79166666666667,22889.7,,,,
2025-12-16,10,HOM00010,daily_snapshot,0,145,153.0,114.79166666666667,22889.7,,,,
2025-12-17,10,HOM00010,daily_snapshot,-11,134,153.0,106.08333333333334,21153.24,,,,
2025-12-18,10,HOM00010,daily_snapshot,-1,133,153.0,105.29166666666667,20995.38,,,,
2025-12-19,10,HOM00010,daily_snapshot,-3,130,153.0,102.91666666666667,20521.800000000003,,,,
2025-12-20,10,HOM00010,daily_snapshot,-1,129,153.0,102.125,20363.940000000002,,,,
2025-12-21,10,HOM00010,daily_snapshot,0,129,153.0,102.125,20363.940000000002,,,,
2025-12-22,10,HOM00010,daily_snapshot,0,129,153.0,102.125,20363.940000000002,,,,
2025-12-23,10,HOM00010,daily_snapshot,0,129,153.0,102.125,20363.940000000002,,,,
2025-12-24,10,HOM00010,daily_snapshot,0,129,153.0,102.125,20363.940000000002,,,,
2025-12-25,10,HOM00010,daily_snapshot,0,129,153.0,102.125,20363.940000000002,,,,
2025-12-26,10,HOM00010,daily_snapshot,-1,128,153.0,101.33333333333334,20206.08,,,,
2025-12-27,10,HOM00010,daily_snapshot,0,128,153.0,101.33333333333334,20206.08,,,,
2025-12-28,10,HOM00010,daily_snapshot,-1,127,153.0,100.54166666666667,20048.22,,,,
2025-12-29,10,HOM00010,daily_snapshot,0,127,153.0,100.54166666666667,20048.22,,,,
2025-12-30,10,HOM00010,daily_snapshot,0,127,153.0,100.54166666666667,20048.22,,,,
2025-12-31,10,HOM00010,daily_snapshot,-5,122,153.0,96.58333333333334,19258.920000000002,,,,
2026-01-01,10,HOM00010,daily_snapshot,0,122,153.0,96.58333333333334,19258.920000000002,,,,
2026-01-02,10,HOM00010,daily_snapshot,-1,121,153.0,95.79166666666667,19101.06,,,,
2026-01-03,10,HOM00010,daily_snapshot,0,121,153.0,95.79166666666667,19101.06,,,,
2026-01-04,10,HOM00010,daily_snapshot,0,121,153.0,95.79166666666667,19101.06,,,,
2026-01-05,10,HOM00010,daily_snapshot,0,121,153.0,95.79166666666667,19101.06,,,,
2026-01-06,10,HOM00010,daily_snapshot,0,121,153.0,95.79166666666667,19101.06,,,,
2026-01-07,10,HOM00010,daily_snapshot,0,121,153.0,95.79166666666667,19101.06,,,,
2026-01-08,10,HOM00010,daily_snapshot,0,121,153.0,95.79166666666667,19101.06,,,,
2026-01-09,10,HOM00010,daily_snapshot,0,121,153.0,95.79166666666667,19101.06,,,,
2026-01-10,10,HOM00010,daily_snapshot,0,121,153.0,95.79166666666667,19101.06,,,,
2026-01-11,10,HOM00010,daily_snapshot,0,121,153.0,95.79166666666667,19101.06,,,,
2026-01-12,10,HOM00010,daily_snapshot,0,121,153.0,95.79166666666667,19101.06,,,,
2026-01-13,10,HOM00010,daily_snapshot,0,121,153.0,95.79166666666667,19101.06,,,,
2026-01-14,10,HOM00010,daily_snapshot,0,121,153.0,95.79166666666667,19101.06,,,,
2026-01-15,10,HOM00010,daily_snapshot,-1,120,153.0,95.0,18943.2,,,,
2026-01-16,10,HOM00010,daily_snapshot,0,120,153.0,95.0,18943.2,,,,
2026-01-17,10,HOM00010,daily_snapshot,0,120,153.0,95.0,18943.2,,,,
2026-01-18,10,HOM00010,daily_snapshot,-1,119,153.0,94.20833333333334,18785.34,,,,
2026-01-19,10,HOM00010,daily_snapshot,0,119,153.0,94.20833333333334,18785.34,,,,
2026-01-20,10,HOM00010,daily_snapshot,0,119,153.0,94.20833333333334,18785.34,,,,
2026-01-21,10,HOM00010,daily_snapshot,0,119,153.0,94.20833333333334,18785.34,,,,
2026-01-22,10,HOM00010,daily_snapshot,0,119,153.0,94.20833333333334,18785.34,,,,
2026-01-23,10,HOM00010,daily_snapshot,-1,118,153.0,93.41666666666667,18627.480000000003,,,,
2026-01-24,10,HOM00010,daily_snapshot,0,118,153.0,93.41666666666667,18627.480000000003,,,,
2026-01-25,10,HOM00010,daily_snapshot,0,118,153.0,93.41666666666667,18627.480000000003,,,,
2026-01-26,10,HOM00010,daily_snapshot,0,118,153.0,93.41666666666667,18627.480000000003,,,,
2026-01-27,10,HOM00010,daily_snapshot,-3,115,153.0,91.04166666666667,18153.9,,,,
2026-01-28,10,HOM00010,daily_snapshot,0,115,153.0,91.04166666666667,18153.9,,,,
2026-01-29,10,HOM00010,daily_snapshot,0,115,153.0,91.04166666666667,18153.9,,,,
2026-01-30,10,HOM00010,daily_snapshot,0,115,153.0,91.04166666666667,18153.9,,,,
2026-01-31,10,HOM00010,daily_snapshot,0,115,153.0,91.04166666666667,18153.9,,,,
2026-02-01,10,HOM00010,daily_snapshot,-5,110,153.0,87.08333333333334,17364.600000000002,,,,
2026-02-02,10,HOM00010,daily_snapshot,0,110,153.0,87.08333333333334,17364.600000000002,,,,
2026-02-03,10,HOM00010,daily_snapshot,0,110,153.0,87.08333333333334,17364.600000000002,,,,
2026-02-04,10,HOM00010,daily_snapshot,-1,109,153.0,86.29166666666667,17206.74,,,,
2026-02-05,10,HOM00010,daily_snapshot,0,109,153.0,86.29166666666667,17206.74,,,,
2026-02-06,10,HOM00010,daily_snapshot,0,109,153.0,86.29166666666667,17206.74,,,,
2026-02-07,10,HOM00010,daily_snapshot,-1,108,153.0,85.5,17048.88,,,,
2026-02-08,10,HOM00010,daily_snapshot,-9,99,153.0,78.375,15628.140000000001,,,,
2026-02-09,10,HOM00010,daily_snapshot,-3,96,153.0,76.0,15154.560000000001,,,,
2026-02-10,10,HOM00010,daily_snapshot,0,96,153.0,76.0,15154.560000000001,,,,
2026-02-11,10,HOM00010,daily_snapshot,0,96,153.0,76.0,15154.560000000001,,,,
2026-02-12,10,HOM00010,daily_snapshot,0,96,153.0,76.0,15154.560000000001,,,,
2026-02-13,10,HOM00010,daily_snapshot,0,96,153.0,76.0,15154.560000000001,,,,
2025-11-16,11,HOM00011,daily_snapshot,-1,186,145.0,156.0,29006.699999999997,,,,
2025-11-17,11,HOM00011,daily_snapshot,-8,178,145.0,149.29032258064515,27759.1,,,,
2025-11-18,11,HOM00011,daily_snapshot,0,178,145.0,149.29032258064515,27759.1,,,,
2025-11-19,11,HOM00011,daily_snapshot,0,178,145.0,149.29032258064515,27759.1,,,,
2025-11-20,11,HOM00011,daily_snapshot,-2,176,145.0,147.61290322580646,27447.199999999997,,,,
2025-11-21,11,HOM00011,daily_snapshot,-6,170,145.0,142.58064516129033,26511.499999999996,,,,
2025-11-22,11,HOM00011,daily_snapshot,0,170,145.0,142.58064516129033,26511.499999999996,,,,
2025-11-23,11,HOM00011,daily_snapshot,0,170,145.0,142.58064516129033,26511.499999999996,,,,
2025-11-24,11,HOM00011,daily_snapshot,0,170,145.0,142.58064516129033,26511.499999999996,,,,
2025-11-25,11,HOM00011,daily_snapshot,-1,169,145.0,141.74193548387098,26355.55,,,,
2025-11-26,11,HOM00011,daily_snapshot,0,169,145.0,141.74193548387098,26355.55,,,,
2025-11-27,11,HOM00011,daily_snapshot,-3,166,145.0,139.2258064516129,25887.699999999997,,,,
2025-11-28,11,HOM00011,daily_snapshot,0,166,145.0,139.2258064516129,25887.699999999997,,,,
2025-11-29,11,HOM00011,daily_snapshot,-6,160,145.0,134.19354838709677,24952.0,,,,
2025-11-30,11,HOM00011,daily_snapshot,0,160,145.0,134.19354838709677,24952.0,,,,
2025-12-01,11,HOM00011,daily_snapshot,-1,159,145.0,133.3548387096774,24796.05,,,,
2025-12-02,11,HOM00011,daily_snapshot,0,159,145.0,133.3548387096774,24796.05,,,,
2025-12-03,11,HOM00011,daily_snapshot,-2,157,145.0,131.67741935483872,24484.149999999998,,,,
2025-12-04,11,HOM00011,daily_snapshot,0,157,145.0,131.67741935483872,24484.149999999998,,,,
2025-12-05,11,HOM00011,daily_snapshot,0,157,145.0,131.67741935483872,24484.149999999998,,,,
2025-12-06,11,HOM00011,daily_snapshot,0,157,145.0,131.67741935483872,24484.149999999998,,,,
2025-12-07,11,HOM00011,daily_snapshot,0,157,145.0,131.67741935483872,24484.149999999998,,,,
2025-12-08,11,HOM00011,daily_snapshot,0,157,145.0,131.67741935483872,24484.149999999998,,,,
2025-12-09,11,HOM00011,daily_snapshot,0,157,145.0,131.67741935483872,24484.149999999998,,,,
2025-12-10,11,HOM00011,daily_snapshot,0,157,145.0,131.67741935483872,24484.149999999998,,,,
2025-12-11,11,HOM00011,daily_snapshot,0,157,145.0,131.67741935483872,24484.149999999998,,,,
2025-12-12,11,HOM00011,daily_snapshot,0,157,145.0,131.67741935483872,24484.149999999998,,,,
2025-12-13,11,HOM00011,daily_snapshot,0,157,145.0,131.67741935483872,24484.149999999998,,,,
2025-12-14,11,HOM00011,daily_snapshot,0,157,145.0,131.67741935483872,24484.149999999998,,,,
2025-12-15,11,HOM00011,daily_snapshot,-1,156,145.0,130.83870967741936,24328.199999999997,,,,
2025-12-16,11,HOM00011,daily_snapshot,0,156,145.0,130.83870967741936,24328.199999999997,,,,
2025-12-17,11,HOM00011,daily_snapshot,0,156,145.0,130.83870967741936,24328.199999999997,,,,
2025-12-18,11,HOM00011,daily_snapshot,0,156,145.0,130.83870967741936,24328.199999999997,,,,
2025-12-19,11,HOM00011,daily_snapshot,0,156,145.0,130.83870967741936,24328.199999999997,,,,
2025-12-20,11,HOM00011,daily_snapshot,0,156,145.0,130.83870967741936,24328.199999999997,,,,
2025-12-21,11,HOM00011,daily_snapshot,0,156,145.0,130.83870967741936,24328.199999999997,,,,
2025-12-22,11,HOM00011,daily_snapshot,0,156,145.0,130.83870967741936,24328.199999999997,,,,
2025-12-23,11,HOM00011,daily_snapshot,-12,144,145.0,120.7741935483871,22456.8,,,,
2025-12-24,11,HOM00011,daily_snapshot,0,144,145.0,120.7741935483871,22456.8,,,,
2025-12-25,11,HOM00011,daily_snapshot,-1,143,145.0,119.93548387096774,22300.85,,,,
2025-12-26,11,HOM00011,daily_snapshot,0,143,145.0,119.93548387096774,22300.85,,,,
2025-12-27,11,HOM00011,daily_snapshot,0,143,145.0,119.93548387096774,22300.85,,,,
2025-12-28,11,HOM00011,daily_snapshot,-2,141,145.0,118.25806451612904,21988.949999999997,,,,
2025-12-29,11,HOM00011,daily_snapshot,-1,140,145.0,117.41935483870968,21833.0,,,,
2025-12-30,11,HOM00011,daily_snapshot,0,140,145.0,117.41935483870968,21833.0,,,,
2025-12-31,11,HOM00011,daily_snapshot,0,140,145.0,117.41935483870968,21833.0,,,,
2026-01-01,11,HOM00011,daily_snapshot,0,140,145.0,117.41935483870968,21833.0,,,,
2026-01-02,11,HOM00011,daily_snapshot,-1,139,145.0,116.58064516129032,21677.05,,,,
2026-01-03,11,HOM00011,daily_snapshot,0,139,145.0,116.58064516129032,21677.05,,,,
2026-01-04,11,HOM00011,daily_snapshot,-1,138,145.0,115.74193548387098,21521.1,,,,
2026-01-05,11,HOM00011,daily_snapshot,-1,137,145.0,114.90322580645162,21365.149999999998,,,,
2026-01-06,11,HOM00011,daily_snapshot,-1,136,145.0,114.06451612903226,21209.199999999997,,,,
2026-01-07,11,HOM00011,daily_snapshot,0,136,145.0,114.06451612903226,21209.199999999997,,,,
2026-01-08,11,HOM00011,daily_snapshot,0,136,145.0,114.06451612903226,21209.199999999997,,,,
2026-01-09,11,HOM00011,daily_snapshot,0,136,145.0,114.06451612903226,21209.199999999997,,,,
2026-01-10,11,HOM00011,daily_snapshot,0,136,145.0,114.06451612903226,21209.199999999997,,,,
2026-01-11,11,HOM00011,daily_snapshot,0,136,145.0,114.06451612903226,21209.199999999997,,,,
2026-01-12,11,HOM00011,daily_snapshot,0,136,145.0,114.06451612903226,21209.199999999997,,,,
2026-01-13,11,HOM00011,daily_snapshot,0,136,145.0,114.06451612903226,21209.199999999997,,,,
2026-01-14,11,HOM00011,daily_snapshot,0,136,145.0,114.06451612903226,21209.199999999997,,,,
2026-01-15,11,HOM00011,daily_snapshot,0,136,145.0,114.06451612903226,21209.199999999997,,,,
2026-01-16,11,HOM00011,daily_snapshot,-3,133,145.0,111.54838709677419,20741.35,,,,
2026-01-17,11,HOM00011,daily_snapshot,0,133,145.0,111.54838709677419,20741.35,,,,
2026-01-18,11,HOM00011,daily_snapshot,0,133,145.0,111.54838709677419,20741.35,,,,
2026-01-19,11,HOM00011,daily_snapshot,0,133,145.0,111.54838709677419,20741.35,,,,
2026-01-20,11,HOM00011,daily_snapshot,0,133,145.0,111.54838709677419,20741.35,,,,
2026-01-21,11,HOM00011,daily_snapshot,0,133,145.0,111.54838709677419,20741.35,,,,
2026-01-22,11,HOM00011,daily_snapshot,0,133,145.0,111.54838709677419,20741.35,,,,
2026-01-23,11,HOM00011,daily_snapshot,0,133,145.0,111.54838709677419,20741.35,,,,
2026-01-24,11,HOM00011,daily_snapshot,0,133,145.0,111.54838709677419,20741.35,,,,
2026-01-25,11,HOM00011,daily_snapshot,0,133,145.0,111.54838709677419,20741.35,,,,
2026-01-26,11,HOM00011,daily_snapshot,0,133,145.0,111.54838709677419,20741.35,,,,
2026-01-27,11,HOM00011,daily_snapshot,0,133,145.0,111.54838709677419,20741.35,,,,
2026-01-28,11,HOM00011,daily_snapshot,0,133,145.0,111.54838709677419,20741.35,,,,
2026-01-29,11,HOM00011,daily_snapshot,-2,131,145.0,109.87096774193549,20429.449999999997,,,,
2026-01-30,11,HOM00011,daily_snapshot,0,131,145.0,109.87096774193549,20429.449999999997,,,,
2026-01-31,11,HOM00011,daily_snapshot,0,131,145.0,109.87096774193549,20429.449999999997,,,,
2026-02-01,11,HOM00011,daily_snapshot,0,131,145.0,109.87096774193549,20429.449999999997,,,,
2026-02-02,11,HOM00011,daily_snapshot,0,131,145.0,109.87096774193549,20429.449999999997,,,,
2026-02-03,11,HOM00011,daily_snapshot,0,131,145.0,109.87096774193549,20429.449999999997,,,,
2026-02-04,11,HOM00011,daily_snapshot,-2,129,145.0,108.19354838709677,20117.55,,,,
2026-02-05,11,HOM00011,daily_snapshot,-1,128,145.0,107.35483870967742,19961.6,,,,
2026-02-06,11,HOM00011,daily_snapshot,0,128,145.0,107.35483870967742,19961.6,,,,
2026-02-07,11,HOM00011,daily_snapshot,-3,125,145.0,104.83870967741936,19493.75,,,,
2026-02-08,11,HOM00011,daily_snapshot,0,125,145.0,104.83870967741936,19493.75,,,,
2026-02-09,11,HOM00011,daily_snapshot,0,125,145.0,104.83870967741936,19493.75,,,,
2026-02-10,11,HOM00011,daily_snapshot,0,125,145.0,104.83870967741936,19493.75,,,,
2026-02-11,11,HOM00011,daily_snapshot,0,125,145.0,104.83870967741936,19493.75,,,,
2026-02-12,11,HOM00011,daily_snapshot,0,125,145.0,104.83870967741936,19493.75,,,,
2026-02-13,11,HOM00011,daily_snapshot,0,125,145.0,104.83870967741936,19493.75,,,,
2025-11-16,12,BOO00012,daily_snapshot,-1,80,53.0,68.31460674157303,2175.2000000000003,,,,
2025-11-17,12,BOO00012,daily_snapshot,-1,79,53.0,67.46067415730337,2148.01,,,,
2025-11-18,12,BOO00012,daily_snapshot,0,79,53.0,67.46067415730337,2148.01,,,,
2025-11-19,12,BOO00012,daily_snapshot,0,79,53.0,67.46067415730337,2148.01,,,,
2025-11-20,12,BOO00012,daily_snapshot,-2,77,53.0,65.75280898876404,2093.63,,,,
2025-11-21,12,BOO00012,daily_snapshot,0,77,53.0,65.75280898876404,2093.63,,,,
2025-11-22,12,BOO00012,daily_snapshot,-2,75,53.0,64.04494382022472,2039.25,,,,
2025-11-23,12,BOO00012,daily_snapshot,-13,62,53.0,52.943820224719104,1685.78,,,,
2025-11-24,12,BOO00012,daily_snapshot,0,62,53.0,52.943820224719104,1685.78,,,,
2025-11-25,12,BOO00012,daily_snapshot,0,62,53.0,52.943820224719104,1685.78,,,,
2025-11-26,12,BOO00012,daily_snapshot,0,62,53.0,52.943820224719104,1685.78,,,,
2025-11-27,12,BOO00012,daily_snapshot,0,62,53.0,52.943820224719104,1685.78,,,,
2025-11-28,12,BOO00012,daily_snapshot,0,62,53.0,52.943820224719104,1685.78,,,,
